name,alt_name,ref_names,ra,ra_error,ref_ra,dec,dec_error,ref_dec,pm_ra,pm_ra_error,ref_pm_ra,pm_dec,pm_dec_error,ref_pm_dec,parallax,parallax_error,ref_parallax,position_epoch,lii,bii,period,period_error,ref_period,period_dot,period_dot_error,ref_period_dot,nu,nu_error,ref_nu,nu_dot,nu_dot_error,ref_nu_dot,nu_dot_2,nu_dot_2_error,ref_nu_dot_2,nu_dot_3,nu_dot_3_error,ref_nu_dot_3,period_epoch,dm,dm_error,ref_dm,dm_dot,dm_dot_error,ref_dm_dot,rm,rm_error,ref_rm,pulse_width_50,ref_pulse_width_50,pulse_width_10,ref_pulse_width_10,tau_scattering,ref_tau_scattering,flux_400_mhz,flux_400_mhz_error,ref_flux_400_mhz,flux_1400_mhz,flux_1400_mhz_error,ref_flux_1400_mhz,flux_2000_mhz,flux_2000_mhz_error,ref_flux_2000_mhz,flux_600_mhz,flux_600_mhz_error,ref_flux_600_mhz,flux_700_mhz,flux_700_mhz_error,ref_flux_700_mhz,flux_800_mhz,flux_800_mhz_error,ref_flux_800_mhz,flux_900_mhz,flux_900_mhz_error,ref_flux_900_mhz,flux_1600_mhz,flux_1600_mhz_error,ref_flux_1600_mhz,flux_3000_mhz,flux_3000_mhz_error,ref_flux_3000_mhz,spect_index,spect_index_error,ref_spect_index,binary_model,t0,t0_error,ref_t0,period_bin,period_bin_error,ref_period_bin,a1,a1_error,ref_a1,omega,omega_error,ref_omega,eccentricity,eccentricity_error,ref_eccentricity,epoch_asc,epoch_asc_error,ref_epoch_asc,epsilon_1,epsilon_1_error,ref_epsilon_1,epsilon_2,epsilon_2_error,ref_epsilon_2,min_mass,median_mass,companion_type,ref_companion_type,mass_ratio,mass_ratio_error,ref_mass_ratio,omega_asc,omega_asc_error,ref_omega_asc,distance,dm_distance_limit,dm_distance,dm_sin_bii,z_distance,x_distance,y_distance,assoc_object,discovery_survey,discovery_date,pulsar_type,ref_pulsar_type,number_glitches,luminosity_400_mhz,luminosity_1400_mhz,age,b_surf,e_dot,e_dot_d2,pm_tot,pm_tot_error,transverse_velocity,corr_period_dot,corr_age,corr_b_surf,b_lc,class
PSR J1808-1020,,lfl+06,272.19014167,2.5e-05,lfl+06,-10.34675,0.00011,lfl+06,,,,,,,,,,53035,18.82810604,4.59987336,0.596993202504,4e-12,lfl+06,7.725e-16,4e-19,lfl+06,1.675060948441,1.1e-11,lfl+06,-2.1674e-15,1e-18,lfl+06,,,,,,,53035,225.3,0.8,lfl+06,,,,125.4,0.5,jkk+20,9.3,pkj+21,26,pkj+21,,,,,,0.23,,lfl+06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.075,,8.075,18.07,0.648,2.598,0.882,,"pksmb,htru_pks",2006,R,,,,15,12200000,687000000000,1.4e+32,2.2e+30,,0,,,,,30.3,1800
PSR J1835-1020,,mhl+02,278.99001908,3.8e-06,kjk+24,-10.33445939,1.6e-05,kjk+24,25,5,lwy+16,4,21,lwy+16,,,,59400,21.98032034,-1.30161507,0.3024521567005,4e-13,kjk+24,5.92132e-15,5e-20,kjk+24,3.306308048549,4e-12,kjk+24,-6.47299e-14,5e-19,kjk+24,,,,,,,59400,115.656,0.007,kjk+24,,,,123.6,0.3,kjk+24,5.3,pkj+21,11,pkj+21,0.0003531,ldk+13,,,,1.9,0.4,jk18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.906,,2.906,-2.63,-0.066,1.087,5.806,,"pksmb,gbncc,htru_pks,misc",2002,R,,1,,16.05,809000,1350000000000,8.4e+33,1e+33,25,6,348.81,5.92e-15,809000,1350000000000,459,1800
PSR J1907-1018,,zyw+24,286.92536667,2.5e-05,zyw+24,-10.31180556,0.00011,zyw+24,,,,,,,,,,59793,25.52929868,-8.26243646,1.765775824583,7e-12,zyw+24,7.3852e-15,1.6e-18,zyw+24,0.566323304509,2e-12,zyw+24,-2.3686e-15,5e-19,zyw+24,,,,,,,59793,90.99,0.08,zyw+24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.255,,4.255,-13.08,-0.611,1.815,4.7,,misc,2024,R,,,,,3790000,3650000000000,5.3e+31,2.9e+30,,0,,,,,6.22,1800
PSR J1944-10,,kkl+15,296,0.5,kkl+15,-10.28333333,0.6,kkl+15,,,,,,,,,,56657,29.53472345,-16.28887289,0.4091350,1e-06,kkl+15,,,,2.444181,6e-06,kkl+15,,,,,,,,,,56657,31.01,0.03,kkl+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.281,,1.281,-8.7,-0.359,0.606,7.43,,gbt350,2015,R,,,,,,,,,,0,,,,,,1800
PSR J1632-1013,,crh+06a,248.22583333,8.3e-05,crh+06a,-10.22166667,0.00028,crh+06a,,,,,,,,,,52820,5.91032985,24.6364402,0.71763732795,2e-11,crh+06a,6.6e-17,1e-18,crh+06a,1.39346151747,4e-11,crh+06a,-1.282e-16,2e-18,crh+06a,,,,,,,52820,89.9,0.2,crh+06a,,,,,,,18,pkj+21,34,mss+20,,,,,,0.15,0.05,crh+06a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.285,,10.285,37.48,4.287,0.963,-0.799,,"misc,gbncc",2006,R,,,,15.87,172000000,220000000000,7e+30,6.7e+28,,0,,,,,5.59,1800
PSR J1837-10,,sbb+24,279.325,0.12,sbb+24,-10.21666667,0.12,sbb+24,,,,,,,,,,,22.23635769,-1.54036587,1.016605,4e-06,sbb+24,,,,0.983666,4e-06,sbb+24,,,,,,,,,,,493,12,sbb+24,,,,,,,36,sbb+25,,,,,,,,0.07,0.01,sbb+25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.513,,11.513,-13.25,-0.309,4.355,-2.153,,htru_pks,2024,R,,,,9.28,,,,,,0,,,,,,1800
PSR J1829-1011,,ncb+15,277.27525,0.00017,ncb+15,-10.19027778,0.0011,ncb+15,,,,,,,,,,56755,21.32897939,0.26161913,0.82916602078,1.6e-10,ncb+15,-5e-18,4e-17,ncb+15,1.2060310902,3e-10,ncb+15,7.3e-18,6e-17,ncb+15,,,,,,,56755,610,0,ncb+15,,,,,,,98.8,ncb+15,125,ncb+15,,,,,,0.25,,ncb+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.938,,4.938,2.79,0.023,1.796,3.9,,htru_pks,2015,R,,,,6.1,,,,,,0,,,,,,1800
PSR J1602-1009,,msk+24,240.5553386,7.2e-08,msk+24,-10.15553083,2.9e-07,msk+24,,,,,,,,,,59523,0.69929088,30.61297083,0.00311577720593810,1e-16,msk+24,4.774e-21,4e-24,msk+24,320.947209606060,1e-11,msk+24,-4.918e-16,4e-19,msk+24,,,,,,,59523,34.3453,0.0002,msk+24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELL1,,,,0.12445961397,1.3e-10,msk+24,0.0346079,3e-07,msk+24,101,0,msk+24,0.000204,0,msk+24,58988.1081132,2e-07,msk+24,0.0002,2e-05,msk+24,-4e-05,2e-05,msk+24,0.017515,0.020251,,,,,,101,0,msk+24,2.383,,2.383,17.49,1.214,0.025,6.449,,misc,2024,R,,,,,10300000000,123000000,6.2e+33,1.1e+33,,0,,,,,38300,1800
PSR J1819-1008,,hfs+04,274.91660833,7.1e-05,hfs+04,-10.14111111,0.0011,hfs+04,,,,,,,,,,52182,20.28683734,2.33692732,0.301489849278,7e-12,hfs+04,1.3209e-15,5e-19,hfs+04,3.31686125551,7e-11,hfs+04,-1.4532e-14,5e-18,hfs+04,,,,,,,52182,404,3,hfs+04,,,,124,2,jkk+20,12,pkj+21,,,,,,,,0.35,0.04,hfs+04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.539,,13.539,16.47,0.552,4.69,-4.189,,"pksmb,htru_pks",2004,R,,,,64.16,3620000,639000000000,1.9e+33,1e+31,,0,,,,,218,1800
PSR J1836-1008,PSR B1834-10,mlt+78,279.2246875,1.6e-05,hlk+04,-10.13563889,7e-05,hlk+04,18,65,zhw+05,0,300,zhw+05,,,,48880,22.26306438,-1.41546098,0.562721457826,3e-12,kjk+24,1.179947e-14,1.6e-19,kjk+24,1.777078137137,7e-12,kjk+24,-3.72628e-14,5e-19,hlk+04,-1.95e-25,7e-27,hlk+04,,,,59400,315.935,0.007,kjk+24,,,,819.59,0.12,kjk+24,7.7,pkj+21,17,pkj+21,0.002,kmn+15,54,6,lylg95,4.8,1,jk18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.328,,5.328,-7.8,-0.132,2.018,3.571,,"mol2,htru_pks,misc,pks70,pksmb",1978,R,,1,1532.93,136.26,756000,2610000000000,2.6e+33,9.2e+31,18,65,454.68,1.18e-14,756000,2610000000000,137,1800
PSR J1828-1007,,hfs+04,277.12648333,6.2e-05,hfs+04,-10.11947222,0.00028,hfs+04,,,,,,,,,,51837,21.32369609,0.42418934,0.1531969792414,1.5e-12,hfs+04,6.1339e-16,1.2e-19,hfs+04,6.52754385205,6e-11,hfs+04,-2.6136e-14,5e-18,hfs+04,,,,,,,51837,302.6,1.2,hfs+04,,,,,,,8.7,pkj+21,,,,,,,,0.21,0.03,hfs+04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.014,,4.014,2.24,0.03,1.46,4.761,,"pksmb,htru_pks",2004,R,,,,3.38,3960000,310000000000,6.7e+33,4.2e+32,,0,,,,,809,1800
PSR J1643-10,,mss+20,250.75,0,mss+20,-10,0,mss+20,,,,,,,,,,,7.69216649,22.74903952,,,,,,,,,,,,,,,,,,,,75.85,0.02,mss+20,,,,,,,4,mss+20,8,mss+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.082,,1.082,29.33,0.418,0.134,7.511,,gbncc,2020,R,,,,,,,,,,0,,,,,,1800
PSR J1827-0958,PSR B1824-10,cl86,276.77282917,5e-05,hlk+04,-9.97866667,0.0002,hlk+04,,,,,,,,,,49480,21.28642252,0.79795418,0.2457571181423,1.9e-12,hlk+04,1.002318e-15,1.1e-20,hlk+04,4.06905813170,3e-11,hlk+04,-1.659561e-14,1.7e-19,hlk+04,-5.7e-26,4e-27,hlk+04,,,,49480,430,4,hlk+04,,,,-42,19,hmvd18,26,pkj+21,57,pkj+21,0.0309,wpc+90,,,,2.2,0.4,jk18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.023,,5.023,5.99,0.07,1.823,3.82,,"jb2,htru_pks,pksmb",1986,R,,1,,55.51,3880000,502000000000,2.7e+33,1.1e+32,,0,,,,,317,1800
PSR J1115-0956,,sfj+20,168.86400417,2.1e-05,sfj+20,-9.94808333,5.6e-05,sfj+20,,,,,,,,,,57317,267.55278236,46.22602264,1.31089402030,3e-11,sfj+20,3.47e-17,4e-19,sfj+20,0.762838173423,1.4e-11,sfj+20,-2.02e-17,2e-19,sfj+20,,,,,,,57317,16.1,0.2,sfj+20,,,,-9,10,sfj+20,17,sfj+20,,,,,,,,0.22,0.05,sfj+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,1.061,11.63,0.766,-0.733,8.531,,pks_superb,2020,R,,,,0.25,598000000,216000000000,6.1e+29,5.4e+29,,0,,,,,0.898,1800
PSR J1700-0954,,sfj+20,255.01345,5e-05,sfj+20,-9.912,0.00022,sfj+20,,,,,,,,,,57199,10.30711529,19.33037792,0.81731160245,5e-11,sfj+20,7.52e-16,7e-19,sfj+20,1.22352355821,6e-11,sfj+20,-1.1258e-15,9e-19,sfj+20,,,,,,,57199,64.1,1.1,sfj+20,,,,,,,33.5,sfj+20,,,,,,,,0.35,0.08,sfj+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217,,0.217,21.22,0.072,0.037,8.299,,pks_superb,2020,R,,,,0.02,17200000,793000000000,5.4e+31,1.2e+33,,0,,,,,13.6,1800
PSR J1912-0952,,mzl+23,288.05103417,1.3e-06,mzl+23,-9.88104111,4.4e-06,mzl+23,,,,,,,,,,58679.66,26.41510283,-9.06674315,0.02506804825974,3e-14,mzl+23,2.86e-20,9e-22,mzl+23,39.89141833615,4e-11,mzl+23,-4.55e-17,1.3e-18,mzl+23,,,,,,,58679.659247,126.348,0.015,mzl+23,,,,-75.4,0.5,mzl+23,,,,,,,,,,0.195,0.017,mzl+23,,,,,,,,,,,,,,,,,,,,,,,,,ELL1,58685.963815,4e-06,mzl+23,29.4925321,5e-07,mzl+23,5.379447,7e-06,mzl+23,341,0,mzl+23,4.9e-05,0,mzl+23,,,,-1.62e-05,1.8e-06,mzl+23,4.6e-05,3e-06,mzl+23,0.073007,0.084764,,,,,,341,0,mzl+23,9.446,,9.446,-19.91,-1.489,4.15,0.146,,fast_crafts,2023,R,,,,17.4,13900000000,857000000,7.2e+31,8e+29,,0,,,,,510,1800
PSR J1745-0952,,eb01b,266.28806167,8.3e-07,jsb+10,-9.87768944,4.2e-06,jsb+10,-21.2,1.1,jsb+10,11,5,jsb+10,,,,53200,16.37084137,9.89534217,0.0193763034411294,1.9e-15,jsb+10,9.246e-20,5e-23,jsb+10,51.609431233273,5e-12,jsb+10,-2.4627e-16,1.3e-19,jsb+10,,,,,,,53200,64.501,0.004,sbm+22,,,,52,1,sbm+22,1.8,eb01b,10,eb01b,,,1.8,0.3,jsb+10,0.38,0.03,jsb+10,,,,,,,,,,,,,,,,,,,,,,,,,ELL1,,,,4.943453386,1.2e-08,jsb+10,2.378599,5e-06,jsb+10,114,0,jsb+10,9.8e-06,0,jsb+10,53198.621445,3e-06,jsb+10,9e-06,3e-06,jsb+10,-4e-06,4e-06,jsb+10,0.107915,0.125617,,,,,,114,0,jsb+10,0.226,,0.226,11.08,0.039,0.063,8.286,,"pkssw,htru_pks",2001,R,,,0.09,0.02,3320000000,1350000000,5e+32,9.8e+33,24,3,25.59,8.64e-20,3550000000,1310000000,1750,1800
PSR J1831-0952,,lfl+06,277.89293333,6.7e-05,lfl+06,-9.86713889,0.00031,lfl+06,,,,,,,,,,52412,21.89713405,-0.12771636,0.0672668461152,1.4e-12,lfl+06,8.32385e-15,3e-20,lfl+06,14.8661645038,3e-10,lfl+06,-1.839595e-12,5e-18,lfl+06,1.24e-23,3e-25,lfl+06,,,,52412,247,5,lfl+06,,,,0.2,8,hmvd18,10,pkj+21,14,lfl+06,,,,,,0.35,0.04,jvk+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.683,,3.683,-0.55,-0.008,1.374,5.083,GRS:4FGL_J1830.8-0947[aab+22],"pksmb,FermiAssoc,htru_pks",2006,HE,aab+22,,,4.75,128000,757000000000,1.1e+36,8e+34,,0,,,,,23300,1810
PSR J1920-0950,,bbb+12,290.23304167,0.00012,bsb+19,-9.83361111,0.0005,bsb+19,,,,,,,,,,57037,27.41746277,-10.97714949,1.037824001161,1.9e-11,bsb+19,3.928e-16,7e-19,bsb+19,0.963554512982,1.8e-11,bsb+19,-3.647e-16,7e-19,bsb+19,,,,,,,57037,93,0,bsb+19,,,,,,,46,pkj+21,60,bsb+19,,,,,,0.2,0.08,bsb+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.186,,6.186,-17.71,-1.178,2.796,3.109,,htru_pks,2012,R,,,,7.65,41900000,646000000000,1.4e+31,3.6e+29,,0,,,,,5.42,1800
PSR J1852-0947,,crafts23,283.00920833,0.00017,wyw+23,-9.79305556,0.00028,wyw+23,,,,,,,,,,59328,24.26528951,-4.57995347,3.01969408962,4e-11,wyw+23,9.83e-15,3e-17,wyw+23,0.331159372546,4e-12,wyw+23,-1.078e-15,3e-18,wyw+23,,,,,,,59328,239.3,0.3,wyw+23,,,,-159,14,wyw+23,,,,,,,,,,0.023,0.004,wyw+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.545,,13.545,-19.11,-1.082,5.549,-3.809,,fast_crafts,2023,R,,,,4.22,4870000,5510000000000,1.4e+31,7.7e+28,,0,,,,,1.88,1800
PSR J1835-0946,,lfl+06,278.93691667,0.00038,lfl+06,-9.77722222,0.00083,lfl+06,,,,,,,,,,53663,22.45127211,-0.99905685,0.37953610601,5e-11,lfl+06,4.3e-17,3.1e-17,lfl+06,2.6347954362,3e-10,lfl+06,-3e-16,2.1e-16,lfl+06,,,,,,,53663,193.3,0.5,lfl+06,,,,,,,4,lfl+06,7.2,lfl+06,,,,,,0.18,,lfl+06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.633,,3.633,-3.37,-0.063,1.387,5.143,,"pksmb,htru_pks",2006,R,,,,2.38,139000000,130000000000,3.1e+31,2.4e+30,,0,,,,,22.2,1800
PSR J1835-0944,,lfl+06,278.9443875,2.5e-05,psj+19,-9.74088889,0.00011,psj+19,,,,,,,,,,55130,22.48692807,-0.98889047,0.1453473803401,9e-13,psj+19,4.3849e-15,3e-19,psj+19,6.88006896072,4e-11,psj+19,-2.0756e-13,1.1e-17,psj+19,,,,,,,55130,276.2,0.1,pkj+13,,,,236,9,hmvd18,7,lfl+06,19,lfl+06,,,,,,0.6,0.1,jk18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.215,,4.215,-4.77,-0.073,1.612,4.606,,"pksmb,htru_pks",2006,R,,,,10.66,525000,808000000000,5.6e+34,3.2e+33,,0,,,,,2470,1800
PSR J1547-0944,,lbr+13,236.94190833,0.00015,lbr+13,-9.7355,0.00089,lbr+13,,,,,,,,,,55170,358.31399877,33.5730728,1.57692463294,5e-11,lbr+13,2.94e-15,4e-17,lbr+13,0.63414571572,3e-11,lbr+13,-1.182e-15,1.7e-17,lbr+13,,,,,,,55170,37.42,0.03,lbr+13,,,,,,,30,mss+20,43,mss+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.757,,3.757,20.69,2.078,-0.092,5.371,,"gbt350,gbncc",2013,R,,,,,8500000,2180000000000,3e+31,2.1e+30,,0,,,,,5.21,1800
PSR J0803-0942,,aac+18,120.86186667,5.4e-05,clh+20,-9.71411389,3.9e-05,clh+20,,,,,,,,,,58410,230.07041731,11.19646103,0.571256559155,1.4e-11,clh+20,1.1611e-15,1.7e-18,clh+20,1.75052694621,4e-11,clh+20,-3.558e-15,5e-18,clh+20,,,,,,,58410,21.1,0.3,clh+20,,,,-17.5,0.5,clh+20,8.21,clh+20,15.8,clh+20,,,,,,0.102,0.007,clh+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818,,0.818,4.1,0.159,-0.615,9.015,,"misc,fast_crafts",2018,R,,,,0.07,7800000,824000000000,2.5e+32,3.7e+32,,0,,,,,41.4,1800
PSR J1831-0941,,tsc+24,277.85466667,8.3e-05,tsc+24,-9.69811111,5.6e-05,tsc+24,,,,,,,,,,59950,22.02955704,-0.01610706,0.30087165340,1e-10,tsc+24,8.5612e-14,6e-18,tsc+24,3.3236763540,1.2e-09,tsc+24,-9.4574e-13,7e-17,tsc+24,,,,,,,59950,370.1,0.3,tsc+24,,,,,,,25.7,tsc+24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.171,,4.171,-0.1,-0.001,1.564,4.634,"SNR:G22.0+0.0[tsc+24],PWN:G22.045-0.028[tsc+24]",meerkat_trapum,2024,R,,,,,55700,5140000000000,1.2e+35,7.1e+33,,0,,,,,1770,1800
PSR J1855-0941,,ebvb01,283.81530578,3.6e-05,kjk+24,-9.68418051,0.00012,kjk+24,,,,,,,,,,59400,24.72142613,-5.24065006,0.3454013274129,9e-13,kjk+24,2.3891e-16,1.7e-19,kjk+24,2.895182851468,7e-12,kjk+24,-2.0026e-15,1.4e-18,kjk+24,,,,,,,59400,151.87,0.06,kjk+24,,,,163.2,0.5,kjk+24,23,pkj+21,45,pkj+21,,,,,,0.9,0.2,jk18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.114,,6.114,-13.87,-0.558,2.546,2.97,,"pkssw,gbncc,htru_pks,misc,pksmb",2001,R,,,,33.64,22900000,291000000000,2.3e+32,6.1e+30,,0,,,,,66.1,1800
PSR J1938-0940,,crafts23,294.72854125,2.5e-06,wyw+23,-9.67663611,8.3e-06,wyw+23,,,,,,,,,,59301,29.54187204,-14.89744563,0.17386658163564,1.6e-13,wyw+23,2.972e-18,1e-20,wyw+23,5.751536555171,5e-12,wyw+23,-9.83e-17,3e-19,wyw+23,,,,,,,59301,44.47,0.01,wyw+23,,,,58,16,wyw+23,,,,,,,,,,0.024,0.004,wyw+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.014,,2.014,-11.43,-0.518,0.96,6.807,,fast_crafts,2023,R,,,,0.1,927000000,23000000000,2.2e+31,5.5e+30,,0,,,,,41,1800
PSR J1840-09,,sbb+24,280.15,0.12,sbb+24,-9.61666667,0.12,sbb+24,,,,,,,,,,,23.14223498,-1.98825016,0.00308910060,1e-10,sbb+24,,,,323.718820,1.1e-05,sbb+24,,,,,,,,,,,169,0,sbb+24,,,,,,,1.7,sbb+25,,,,,,,,0.26,0.02,sbb+25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.711,,3.711,-5.86,-0.129,1.458,5.09,,htru_pks,2024,R,,,,3.58,,,,,,0,,,,,,1800
PSR J1825-0935,PSR B1822-09,dls72,276.377475,8.3e-06,jbv+19,-9.58922222,5.6e-05,jbv+19,-13,11,fgml97,-9,5,fgml97,,,,57600,21.44947994,1.32414726,0.769020998327,6e-12,jbv+19,5.23554e-14,1.8e-19,jbv+19,1.300354609530,1e-11,jbv+19,-8.85289e-14,3e-19,jbv+19,2.86e-24,6e-26,jbv+19,,,,57600,19.3833,0.0009,srb+15,,,,67.91,0.04,kjk+24,11,pkj+21,47,pkj+21,2.19e-07,cor86,36,3,lylg95,10,2,jk18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.26,0.45,0.007,0.11,8.221,XRS:[pb15],"jb1,gb2,htru_pks,misc,mol2,pks70,pksmb",1972,R,,14,3.24,0.9,233000,6420000000000,4.5e+33,5e+34,16,10,22.49,5.24e-14,233000,6420000000000,132,1800
PSR J1827-0934,,mhl+02,276.94118333,6.7e-05,mhl+02,-9.57122222,0.00036,mhl+02,,,,,,,,,,51491,21.72431996,0.84063952,0.512547817784,1.6e-11,mhl+02,7.227e-15,4e-18,mhl+02,1.95103747456,6e-11,mhl+02,-2.7509e-14,1.3e-17,mhl+02,,,,,,,51491,259.2,0.5,mhl+02,,,,-386,24,hml+06,23,pkj+21,,,,,,,,0.29,0.06,mhl+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.068,,4.068,3.8,0.06,1.506,4.721,,"pksmb,htru_pks",2002,R,,,,4.8,1120000,1950000000000,2.1e+33,1.3e+32,,0,,,,,136,1800
PSR J1900-0933,,bbb+12,285.1301114,0.00011,kjk+24,-9.56336111,0.00042,bsb+19,,,,,,,,,,59400,25.41332721,-6.34571078,1.423889191854,1.5e-11,kjk+24,2.317e-16,1.1e-18,kjk+24,0.702301840425,7e-12,kjk+24,-1.143e-16,5e-19,kjk+24,,,,,,,59400,162.7,0.4,mss+20,,,,56,0.09,kjk+24,38,pkj+21,249,pkj+21,,,,,,0.4,0.2,bsb+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.062,,10.062,-17.98,-1.112,4.292,-0.533,,"htru_pks,gbncc,misc",2012,R,,,,40.5,97400000,581000000000,3.2e+30,3.1e+28,,0,,,,,1.89,1800
PSR J1835-0928,,ncb+15,278.84258333,0.00012,ncb+15,-9.46722222,0.00056,ncb+15,,,,,,,,,,56395,22.68379204,-0.77389553,0.62173399423,3e-11,ncb+15,9.69e-16,2e-18,ncb+15,1.60840489547,8e-11,ncb+15,-2.507e-15,6e-18,ncb+15,,,,,,,56395,450,0,ncb+15,,,,,,,39.5,ncb+15,64.2,ncb+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.881,,4.881,-6.08,-0.066,1.882,3.997,,htru_pks,2015,R,,,,,10200000,785000000000,1.6e+32,6.7e+30,,0,,,,,30.6,1800
PSR J1819-0925,,hfs+04,274.9606185,2.7e-05,kjk+24,-9.43002008,0.00011,kjk+24,,,,,,,,,,59400,20.93527458,2.63332568,0.852049474774,3e-12,kjk+24,3.1673e-15,1e-18,kjk+24,1.173640768061,3e-12,kjk+24,-4.3627e-15,1.3e-18,kjk+24,,,,,,,59400,379.62,0.03,kjk+24,,,,60.7,0.3,kjk+24,22,pkj+21,33,pkj+21,,,,,,0.72,0.08,hfs+04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.935,,13.935,17.44,0.64,4.974,-4.501,,"pksmb,htru_pks,misc",2004,R,,,,139.81,4260000,1660000000000,2e+32,1e+30,,0,,,,,25.2,1800
PSR J1835-0924,,mhl+02,278.90841667,0.0005,mhl+02,-9.4075,0.0036,mhl+02,,,,,,,,,,51720,22.76670168,-0.8040873,0.8591920352,3e-10,mhl+02,2.139e-14,9e-17,mhl+02,1.1638841598,3e-10,mhl+02,-2.898e-14,1.1e-16,mhl+02,,,,,,,51720,471,7,mhl+02,,,,,,,41.6,mhl+02,,,,,,,,0.55,0.03,hwxh16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.043,,5.043,-6.61,-0.071,1.951,3.85,,"pksmb,htru_pks",2002,R,,,,13.99,636000,4340000000000,1.3e+33,5.2e+31,,0,,,,,64.1,1800
